,points_x,points_y,celltypes,phenotypes
255,2.36064,40.7878,Stroma,
256,2.4231,41.5822,Stroma,
257,2.39287,42.408,Stroma,
258,2.46007,43.1548,Stroma,
259,2.40981,43.8744,Stroma,
260,2.50022,45.3149,Stroma,
261,3.33456,45.2553,Stroma,
262,4.00815,46.7426,Stroma,
263,2.51044,47.5792,Stroma,
264,4.13362,47.5421,Stroma,
265,5.12828,45.0927,Stroma,
266,4.77657,46.7465,Stroma,
267,4.00343,50.0,Stroma,
268,4.31455,0.0,Stroma,
269,3.67295,0.787569,Stroma,
270,2.96961,1.59224,Stroma,
271,2.97079,2.37992,Stroma,
272,2.98721,3.17402,Stroma,
273,2.99378,3.96825,Stroma,
274,3.01644,4.7603,Stroma,
275,3.01091,5.55732,Stroma,
276,2.95925,6.3251,Stroma,
277,2.83245,7.25711,Stroma,
278,2.9479,7.96188,Stroma,
279,3.01805,8.79606,Stroma,
280,2.97382,9.57805,Stroma,
281,3.02867,10.2299,Stroma,
282,3.12853,10.8824,Stroma,
283,3.1669,11.5287,Stroma,
284,2.41303,12.7267,Stroma,
285,2.48404,13.3481,Stroma,
286,3.237,14.1269,Stroma,
287,3.09107,14.9031,Stroma,
288,3.314,15.481,Stroma,
289,3.20796,16.181,Stroma,
290,3.49809,16.7179,Stroma,
291,3.10277,17.5746,Stroma,
292,3.34478,18.2302,Stroma,
293,3.35802,18.8591,Stroma,
294,2.43701,19.8781,Stroma,
295,3.23121,20.7513,Stroma,
296,3.25165,21.3762,Stroma,
297,3.23609,21.9885,Stroma,
298,3.24738,22.617,Stroma,
299,2.44318,23.6791,Stroma,
300,2.41191,24.3006,Stroma,
301,2.45951,24.9525,Stroma,
302,2.41644,25.5851,Stroma,
303,3.23708,26.4674,Stroma,
304,3.04934,27.0936,Stroma,
305,2.49335,27.9154,Stroma,
306,2.50769,29.0927,Stroma,
307,2.51006,29.7299,Stroma,
308,3.26136,30.6656,Stroma,
309,3.48873,31.2482,Stroma,
310,3.33733,31.8396,Stroma,
311,3.22594,32.4751,Stroma,
312,3.3273,33.0909,Stroma,
313,2.41829,34.0735,Stroma,
314,2.40633,34.7136,Stroma,
315,3.39229,35.5942,Stroma,
316,3.18435,36.1808,Stroma,
317,3.25232,36.8643,Stroma,
318,2.42594,37.8972,Stroma,
319,3.40247,39.4243,Stroma,
320,3.15299,40.1122,Stroma,
321,7.48209,35.0638,Stroma,
322,3.10594,40.8269,Stroma,
323,3.28064,41.5064,Stroma,
324,3.0909,42.262,Stroma,
325,3.26181,43.0712,Stroma,
326,3.22304,43.8595,Stroma,
327,3.61669,44.5444,Stroma,
328,8.71913,41.0404,Stroma,
329,7.23266,42.1114,Stroma,
330,15.2141,38.3121,Stroma,
331,9.73775,42.8715,Stroma,
332,9.46865,41.2611,Stroma,
333,6.39054,47.0093,Stroma,
334,4.39729,49.1563,Stroma,
335,4.92452,0.0,Stroma,
336,4.37903,0.796221,Stroma,
337,3.66168,1.57624,Stroma,
338,3.65849,2.36836,Stroma,
339,3.66545,3.16216,Stroma,
340,3.67842,3.95722,Stroma,
341,3.69155,4.75399,Stroma,
342,3.7051,5.56654,Stroma,
343,3.68622,6.29168,Stroma,
344,3.39887,6.95049,Stroma,
345,3.82704,7.38839,Stroma,
346,3.5473,8.04249,Stroma,
347,3.6799,8.93806,Stroma,
348,3.77937,9.59471,Stroma,
349,3.82276,10.2612,Stroma,
350,3.9249,10.8987,Stroma,
351,3.19543,12.1803,Stroma,
352,3.23134,12.8347,Stroma,
353,3.31837,13.5007,Stroma,
354,3.7577,14.5633,Stroma,
355,4.098,15.115,Stroma,
356,3.97289,15.8199,Stroma,
357,4.24483,16.4455,Stroma,
358,3.81111,17.3452,Stroma,
359,4.06612,18.0619,Stroma,
360,4.94694,18.5682,Stroma,
361,3.32123,19.4914,Stroma,
362,3.20825,20.1227,Stroma,
363,4.03676,20.9645,Stroma,
364,4.07841,21.5825,Stroma,
365,4.03062,22.2017,Stroma,
366,3.19875,23.2284,Stroma,
367,3.27457,23.8557,Stroma,
368,3.19891,24.4503,Stroma,
369,3.25888,25.1059,Stroma,
370,3.28445,25.7146,Stroma,
371,3.48426,27.5555,Stroma,
372,3.11135,28.1147,Stroma,
373,3.15657,28.7885,Stroma,
374,3.36723,29.4244,Stroma,
375,3.27479,30.0374,Stroma,
376,4.21204,30.9529,Stroma,
377,4.38247,31.5688,Stroma,
378,4.05393,32.1142,Stroma,
379,4.1075,32.7369,Stroma,
380,3.29278,33.7246,Stroma,
381,3.20171,34.3472,Stroma,
382,3.27113,34.9814,Stroma,
383,4.20253,35.9046,Stroma,
384,3.92125,36.4564,Stroma,
385,3.31858,37.4892,Stroma,
386,3.19499,38.1401,Stroma,
387,3.47919,38.757,Stroma,
388,6.78626,35.2652,Stroma,
389,4.96932,38.3657,Stroma,
390,3.90757,40.6895,Stroma,
391,3.83282,42.3145,Stroma,
392,4.1295,42.9914,Stroma,
393,4.02572,43.7278,Stroma,
394,9.20739,39.5596,Stroma,
395,4.64307,42.1506,Stroma,
396,6.38593,44.1562,Stroma,
397,12.274,39.9156,Stroma,
398,13.6257,37.959,Stroma,
399,12.8318,41.3955,Stroma,
400,4.88323,43.5969,Stroma,
401,7.17706,48.5603,Stroma,
402,5.53726,0.0,Stroma,
403,5.07726,0.793738,Stroma,
404,4.3549,1.5749,Stroma,
405,4.34537,2.35904,Stroma,
406,4.34376,3.1504,Stroma,
407,4.35826,3.94682,Stroma,
408,4.3893,4.73138,Stroma,
409,4.35734,5.50129,Stroma,
410,4.27836,6.4516,Stroma,
411,4.43696,7.07981,Stroma,
412,4.43909,7.84861,Stroma,
413,4.17927,8.44375,Stroma,
414,4.62173,8.8996,Stroma,
415,4.5065,9.55939,Stroma,
416,4.63543,10.2479,Stroma,
417,3.95721,11.5425,Stroma,
418,3.98701,12.1865,Stroma,
419,4.04141,12.8174,Stroma,
420,4.07385,13.4695,Stroma,
421,4.70253,14.5445,Stroma,
422,4.72119,15.5916,Stroma,
423,4.98281,16.1954,Stroma,
424,4.52034,17.1165,Stroma,
425,4.72917,17.8275,Stroma,
426,5.8019,18.3189,Stroma,
427,4.19951,18.8383,Stroma,
428,4.07076,19.596,Stroma,
429,4.00796,20.2852,Stroma,
430,4.88344,21.0949,Stroma,
431,4.88332,21.7263,Stroma,
432,4.0486,22.8491,Stroma,
433,4.0103,23.4649,Stroma,
434,4.10407,24.1152,Stroma,
435,4.23937,25.2668,Stroma,
436,3.94671,25.8386,Stroma,
437,3.91004,26.6056,Stroma,
438,4.09636,27.9623,Stroma,
439,3.83821,28.528,Stroma,
440,4.12491,29.0848,Stroma,
441,4.17861,29.7159,Stroma,
442,4.06223,30.334,Stroma,
443,5.34263,31.4615,Stroma,
444,6.11921,31.7088,Stroma,
445,4.97041,32.054,Stroma,
446,4.13414,33.3928,Stroma,
447,4.06596,34.0426,Stroma,
448,4.02008,34.6723,Stroma,
449,4.20092,35.2819,Stroma,
450,4.91832,36.0891,Stroma,
451,4.21719,36.9953,Stroma,
452,4.12826,38.2723,Stroma,
453,6.39831,36.8599,Stroma,
454,8.64996,34.0444,Stroma,
455,7.67479,35.796,Stroma,
456,5.62407,38.6863,Stroma,
457,4.03071,39.9047,Stroma,
458,4.10498,41.5133,Stroma,
459,4.94749,42.8326,Stroma,
460,7.66422,41.3501,Stroma,
461,5.44823,42.0117,Stroma,
462,12.035,40.6279,Stroma,
463,11.1821,41.0255,Stroma,
464,15.0549,36.6387,Stroma,
465,10.6263,41.5822,Stroma,
466,8.47909,42.6975,Stroma,
467,8.15855,44.1975,Stroma,
468,4.62757,50.0,Stroma,
469,6.15084,0.0,Stroma,
470,5.77914,0.792588,Stroma,
471,5.05342,1.57027,Stroma,
472,5.0374,2.34682,Stroma,
473,5.02496,3.12558,Stroma,
474,5.03749,3.90688,Stroma,
475,5.09057,4.71446,Stroma,
476,5.10918,5.41577,Stroma,
477,4.82404,6.07236,Stroma,
478,5.29891,6.47658,Stroma,
479,5.07677,7.0995,Stroma,
480,5.1001,7.87793,Stroma,
481,5.23569,8.46299,Stroma,
482,5.3554,9.15781,Stroma,
483,5.31429,9.76851,Stroma,
484,4.71759,10.9039,Stroma,
485,4.74209,11.5722,Stroma,
486,4.79608,12.224,Stroma,
487,4.81807,12.8762,Stroma,
488,4.23339,14.0507,Stroma,
489,5.06318,15.0721,Stroma,
490,5.63846,16.0062,Stroma,
491,5.21446,16.8781,Stroma,
492,6.02345,18.9635,Stroma,
493,8.71598,20.4956,Stroma,
494,8.36355,19.1975,Stroma,
495,5.26349,19.1441,Stroma,
496,4.76159,19.569,Stroma,
497,4.7276,20.3777,Stroma,
498,5.78609,21.527,Stroma,
499,4.8047,22.3841,Stroma,
500,4.88127,23.011,Stroma,
501,4.80164,23.6164,Stroma,
502,3.95626,24.7221,Stroma,
503,4.88689,25.7018,Stroma,
504,4.5541,26.2809,Stroma,
505,4.1069,27.1918,Stroma,
506,4.76455,28.093,Stroma,
507,4.78924,28.7289,Stroma,
508,4.99789,29.3909,Stroma,
509,4.92281,30.1044,Stroma,
510,4.96891,30.8051,Stroma,
511,10.6832,28.4293,Stroma,
512,9.96875,28.0004,Stroma,
513,4.96382,33.411,Stroma,
514,4.84611,34.0866,Stroma,
515,5.74967,33.1027,Stroma,
516,4.87332,34.7927,Stroma,
517,5.10512,35.4277,Stroma,
518,4.85769,36.7833,Stroma,
519,6.34815,35.9497,Stroma,
520,4.04767,37.6109,Stroma,
521,6.27097,34.788,Stroma,
522,6.22133,39.2639,Stroma,
523,4.90987,37.6307,Stroma,
524,4.77557,40.0063,Stroma,
525,5.24187,39.3331,Stroma,
526,5.03428,41.3831,Stroma,
527,11.2907,38.8209,Stroma,
528,8.73943,40.1512,Stroma,
529,10.6392,39.4344,Stroma,
530,12.8531,40.5955,Stroma,
531,14.7183,33.4534,Stroma,
532,11.5123,41.8526,Stroma,
533,7.45824,43.0449,Stroma,
534,7.82251,45.5599,Stroma,
535,5.26019,50.0,Stroma,
536,6.76533,0.0,Stroma,
537,6.4894,0.80016,Stroma,
538,5.75307,1.56425,Stroma,
539,5.73395,2.33903,Stroma,
540,5.7073,3.12457,Stroma,
541,5.76492,3.86651,Stroma,
542,5.74467,4.56793,Stroma,
543,5.70412,5.56316,Stroma,
544,5.92146,6.17947,Stroma,
545,5.99274,6.88929,Stroma,
546,5.70764,7.48776,Stroma,
547,6.10111,7.96228,Stroma,
548,5.97953,8.57591,Stroma,
549,6.16189,9.20051,Stroma,
550,5.50059,10.3903,Stroma,
551,5.50697,11.0211,Stroma,
552,5.54333,11.6603,Stroma,
553,5.59277,12.3148,Stroma,
554,4.93037,13.5092,Stroma,
555,5.24834,14.0495,Stroma,
556,5.71826,14.6132,Stroma,
557,5.9132,17.1053,Stroma,
558,5.40594,17.7301,Stroma,
559,8.71337,19.8113,Stroma,
560,7.96122,20.4633,Stroma,
561,15.9629,20.7203,Stroma,
562,7.79613,18.5044,Stroma,
563,5.75731,19.6887,Stroma,
564,5.60976,20.8976,Stroma,
565,5.58431,22.135,Stroma,
566,5.672,22.7565,Stroma,
567,5.68739,23.3736,Stroma,
568,4.83633,24.3254,Stroma,
569,4.89658,24.9383,Stroma,
570,5.52438,25.842,Stroma,
571,5.01463,26.7371,Stroma,
572,4.77088,27.3208,Stroma,
573,5.59085,28.4354,Stroma,
574,5.68609,29.1188,Stroma,
575,5.73076,29.966,Stroma,
576,5.74388,30.7123,Stroma,
577,7.00209,30.6543,Stroma,
578,13.1813,28.256,Stroma,
579,9.74554,31.3611,Stroma,
580,10.179,29.6787,Stroma,
581,5.70686,32.4088,Stroma,
582,5.74362,33.8149,Stroma,
583,5.59523,34.5272,Stroma,
584,5.80197,35.393,Stroma,
585,5.70043,36.2403,Stroma,
586,7.07384,33.4053,Stroma,
587,7.06901,34.3599,Stroma,
588,7.18398,36.8485,Stroma,
589,6.28161,38.3877,Stroma,
590,5.46363,40.4508,Stroma,
591,4.68938,40.791,Stroma,
592,7.50026,38.2896,Stroma,
593,6.41624,40.7223,Stroma,
594,6.13944,41.6225,Stroma,
595,10.7854,38.0953,Stroma,
596,21.0292,29.6664,Stroma,
597,14.2204,32.259,Stroma,
598,11.898,43.5323,Stroma,
599,9.17886,45.3729,Stroma,
600,5.8152,47.5742,Stroma,
601,5.55074,46.7133,Stroma,
602,5.8789,50.0,Stroma,
603,7.41402,0.0,Stroma,
604,7.24138,0.78012,Stroma,
605,6.45422,1.57692,Stroma,
606,6.44372,2.33594,Stroma,
607,6.43457,3.05612,Stroma,
608,6.48148,3.79117,Stroma,
609,6.5599,4.46025,Stroma,
610,6.16571,5.08172,Stroma,
611,6.69592,5.43538,Stroma,
612,6.55933,6.07415,Stroma,
613,6.61107,7.00281,Stroma,
614,6.74471,7.62945,Stroma,
615,6.86082,8.31963,Stroma,
616,6.87179,8.90664,Stroma,
617,6.12539,9.80783,Stroma,
618,6.29842,10.4703,Stroma,
619,6.31827,11.0935,Stroma,
620,6.33326,11.743,Stroma,
621,5.61089,12.9575,Stroma,
622,5.89848,13.5457,Stroma,
623,6.19755,14.1136,Stroma,
624,5.70233,15.3291,Stroma,
625,6.14095,16.3969,Stroma,
626,7.48522,19.221,Stroma,
627,9.50235,18.4752,Stroma,
628,14.3056,20.1534,Stroma,
629,6.66591,19.3634,Stroma,
630,6.33422,20.0468,Stroma,
631,5.37247,20.2038,Stroma,
632,6.49834,21.7061,Stroma,
633,6.40728,22.3685,Stroma,
634,6.53038,23.0067,Stroma,
635,5.5068,23.9759,Stroma,
636,5.8376,24.4777,Stroma,
637,5.54797,25.044,Stroma,
638,5.61833,26.4612,Stroma,
639,5.79894,27.2097,Stroma,
640,5.4022,27.7169,Stroma,
641,6.7028,28.7149,Stroma,
642,6.45212,30.079,Stroma,
643,6.35036,31.0032,Stroma,
644,16.4902,26.4921,Stroma,
645,9.36015,28.4045,Stroma,
646,11.6684,29.4594,Stroma,
647,13.6055,26.7597,Stroma,
648,7.63484,30.2568,Stroma,
649,7.9162,30.9398,Stroma,
650,6.56776,32.3685,Stroma,
651,6.48824,33.1273,Stroma,
652,12.4342,31.5884,Stroma,
653,13.2543,32.4593,Stroma,
654,7.81316,36.6476,Stroma,
655,5.55394,36.9553,Stroma,
656,6.42523,40.0747,Stroma,
657,7.60896,39.2955,Stroma,
658,5.75518,39.8629,Stroma,
659,7.06709,39.931,Stroma,
660,7.57703,40.3397,Stroma,
661,12.7227,34.9208,Stroma,
662,12.2906,39.1027,Stroma,
663,12.8332,38.115,Stroma,
664,8.16052,41.7678,Stroma,
665,13.6782,36.4967,Stroma,
666,14.98,40.4594,Stroma,
667,11.6739,42.7614,Stroma,
668,6.85716,47.5959,Stroma,
669,5.06561,49.1794,Stroma,
670,8.06451,0.0,Stroma,
671,8.02825,0.811391,Stroma,
672,7.19812,1.53845,Stroma,
673,7.14945,2.29684,Stroma,
674,7.24408,2.99274,Stroma,
675,7.18212,3.66018,Stroma,
676,7.16742,4.62021,Stroma,
677,7.34445,5.30191,Stroma,
678,7.4993,5.96561,Stroma,
679,7.08396,6.50363,Stroma,
680,7.59384,6.93855,Stroma,
681,7.42167,7.5535,Stroma,
682,7.60757,8.2769,Stroma,
683,6.98037,9.551,Stroma,
684,6.92461,10.2006,Stroma,
685,7.49821,10.582,Stroma,
686,7.0498,11.1305,Stroma,
687,6.39484,12.3569,Stroma,
688,6.43511,12.972,Stroma,
689,6.87638,13.3646,Stroma,
690,6.58473,14.7597,Stroma,
691,6.36584,15.4237,Stroma,
692,6.85974,16.5449,Stroma,
693,10.0612,19.3386,Stroma,
694,13.6369,20.8373,Stroma,
695,9.29927,20.8553,Stroma,
696,7.87018,19.8469,Stroma,
697,6.23894,20.6675,Stroma,
698,6.76356,21.142,Stroma,
699,7.1964,22.211,Stroma,
700,7.2743,22.851,Stroma,
701,6.40039,23.6139,Stroma,
702,6.50561,24.2463,Stroma,
703,6.52244,24.9271,Stroma,
704,6.12326,25.4645,Stroma,
705,6.29084,26.5936,Stroma,
706,6.3829,27.5621,Stroma,
707,6.21988,28.2053,Stroma,
708,6.32686,29.2454,Stroma,
709,7.0362,29.7107,Stroma,
710,11.3444,28.7681,Stroma,
711,15.8581,26.9517,Stroma,
712,12.8309,26.744,Stroma,
713,9.47903,29.1861,Stroma,
714,8.79719,29.3795,Stroma,
715,9.23846,31.822,Stroma,
716,9.10852,30.8803,Stroma,
717,7.25828,32.415,Stroma,
718,6.45656,34.009,Stroma,
719,8.25081,37.1351,Stroma,
720,8.04831,34.5779,Stroma,
721,7.01999,36.1118,Stroma,
722,6.90879,39.2005,Stroma,
723,6.95662,38.5117,Stroma,
724,8.02683,38.7349,Stroma,
725,8.45982,38.1797,Stroma,
726,9.40558,40.4904,Stroma,
727,12.2664,37.6597,Stroma,
728,10.4826,37.405,Stroma,
729,11.9987,37.0853,Stroma,
730,11.5482,39.4544,Stroma,
731,13.618,40.2628,Stroma,
732,9.08652,46.1021,Stroma,
733,7.97897,46.4185,Stroma,
734,7.1557,46.2973,Stroma,
735,6.47822,49.1912,Stroma,
736,7.1649,50.0,Stroma,
737,8.72387,0.0,Stroma,
738,8.7898,0.773924,Stroma,
739,8.00602,1.51753,Stroma,
740,7.88775,2.21028,Stroma,
741,8.01549,2.90091,Stroma,
742,8.07617,3.53464,Stroma,
743,7.64515,4.15414,Stroma,
744,8.25153,4.47236,Stroma,
745,7.95904,5.09891,Stroma,
746,8.15151,6.04145,Stroma,
747,8.18721,6.71021,Stroma,
748,8.53104,7.30743,Stroma,
749,8.10078,7.76987,Stroma,
750,7.76927,8.84071,Stroma,
751,7.6799,9.45449,Stroma,
752,7.86774,10.0722,Stroma,
753,7.87456,11.1787,Stroma,
754,7.17983,11.7813,Stroma,
755,7.16236,12.4018,Stroma,
756,7.47518,12.9769,Stroma,
757,6.86366,13.9834,Stroma,
758,7.22041,14.9026,Stroma,
759,7.28845,17.8841,Stroma,
760,6.3854,17.7867,Stroma,
761,7.55049,17.2336,Stroma,
762,10.2701,18.5898,Stroma,
763,15.9782,19.9425,Stroma,
764,8.45366,21.7358,Stroma,
765,7.09515,19.9769,Stroma,
766,7.45895,21.6541,Stroma,
767,8.05962,23.5367,Stroma,
768,7.30831,23.5223,Stroma,
769,10.8856,24.3543,Stroma,
770,9.1323,23.9098,Stroma,
771,7.1143,25.1232,Stroma,
772,6.50368,25.9704,Stroma,
773,6.86968,26.8888,Stroma,
774,7.10351,27.5282,Stroma,
775,7.12869,28.1765,Stroma,
776,7.99717,29.6607,Stroma,
777,11.6656,28.2859,Stroma,
778,14.8865,26.6667,Stroma,
779,10.8848,26.8914,Stroma,
780,12.943,28.867,Stroma,
781,11.4811,30.8393,Stroma,
782,10.6702,30.2376,Stroma,
783,7.89837,31.8864,Stroma,
