,points_x,points_y,celltypes,phenotypes
778,8.24061,30.4125,Stroma,
779,8.73436,32.5299,Stroma,
780,7.35752,33.8808,Stroma,
781,9.54078,32.5604,Stroma,
782,11.1436,34.3508,Stroma,
783,9.50572,33.9498,Stroma,
784,8.99315,34.2619,Stroma,
785,10.4202,34.2352,Stroma,
786,11.8113,34.0715,Stroma,
787,8.97833,39.3004,Stroma,
788,8.83041,40.3149,Stroma,
789,6.90804,41.3612,Stroma,
790,6.47287,42.0069,Stroma,
791,5.75424,43.068,Stroma,
792,6.40984,43.0304,Stroma,
793,6.61702,43.5897,Stroma,
794,6.59751,44.9871,Stroma,
795,8.16976,46.734,Stroma,
796,10.3463,44.5768,Stroma,
797,9.52207,46.08,Stroma,
798,13.6622,44.3091,Stroma,
799,12.5459,45.0445,Stroma,
800,13.9439,46.181,Stroma,
801,8.82005,48.3696,Stroma,
802,8.49633,49.1931,Stroma,
803,10.2883,50.0,Stroma,
804,7.97139,0.0,Stroma,
805,8.28354,0.860494,Stroma,
806,8.45674,1.59067,Stroma,
807,8.67023,2.45964,Stroma,
808,9.01591,3.24234,Stroma,
809,8.85686,4.22081,Stroma,
810,9.12753,5.60912,Stroma,
811,10.839,4.76101,Stroma,
812,9.28776,7.2384,Stroma,
813,12.0178,6.82861,Stroma,
814,10.0568,8.60439,Stroma,
815,10.7333,10.1187,Stroma,
816,8.25362,6.74036,Stroma,
817,7.76137,7.98808,Stroma,
818,8.3265,8.16793,Stroma,
819,6.93941,10.1894,Stroma,
820,6.70099,10.7824,Stroma,
821,7.09193,11.2641,Stroma,
822,6.71686,11.7816,Stroma,
823,6.82757,12.4171,Stroma,
824,6.8732,13.096,Stroma,
825,6.574,13.7734,Stroma,
826,10.0986,17.5738,Stroma,
827,6.60166,16.3501,Stroma,
828,9.50175,17.2928,Stroma,
829,10.0222,16.772,Stroma,
830,11.3846,19.725,Stroma,
831,11.7533,22.2514,Stroma,
832,8.7759,21.6769,Stroma,
833,10.4271,22.7968,Stroma,
834,8.16912,20.9508,Stroma,
835,7.36281,23.9925,Stroma,
836,7.56962,22.4927,Stroma,
837,6.18767,24.6786,Stroma,
838,6.51311,25.7436,Stroma,
839,5.9858,26.0174,Stroma,
840,6.63591,26.7407,Stroma,
841,6.59998,27.357,Stroma,
842,6.89299,28.7298,Stroma,
843,8.97811,31.1361,Stroma,
844,8.18806,29.4979,Stroma,
845,8.66975,29.9548,Stroma,
846,10.9637,33.7337,Stroma,
847,11.0859,30.9908,Stroma,
848,10.4052,31.2287,Stroma,
849,10.1074,31.9886,Stroma,
850,10.1639,32.7249,Stroma,
851,11.534,33.4252,Stroma,
852,11.628,31.4067,Stroma,
853,12.0169,38.2679,Stroma,
854,9.54373,38.9356,Stroma,
855,7.42756,41.034,Stroma,
856,7.25192,39.734,Stroma,
857,6.86979,42.5973,Stroma,
858,7.40136,42.9332,Stroma,
859,7.31417,43.5746,Stroma,
860,7.16833,44.2349,Stroma,
861,7.7638,46.0375,Stroma,
862,7.42904,45.2952,Stroma,
863,11.3739,44.6826,Stroma,
864,12.4314,46.7607,Stroma,
865,15.3825,42.1043,Stroma,
866,13.5557,43.6403,Stroma,
867,13.2444,44.8443,Stroma,
868,9.43726,48.3336,Stroma,
869,9.10998,49.1694,Stroma,
870,10.8374,50.0,Stroma,
871,9.17523,0.0,Stroma,
872,8.86165,0.714654,Stroma,
873,9.04883,1.57204,Stroma,
874,9.24344,2.29224,Stroma,
875,9.56255,3.01131,Stroma,
876,9.40533,3.89442,Stroma,
877,10.7503,7.38277,Stroma,
878,12.2886,9.90691,Stroma,
879,11.2099,7.92926,Stroma,
880,11.9549,8.02605,Stroma,
881,8.10014,7.3056,Stroma,
882,9.05011,10.2941,Stroma,
883,9.50528,8.04772,Stroma,
884,8.72264,7.56572,Stroma,
885,8.34275,8.82563,Stroma,
886,7.5115,9.58689,Stroma,
887,7.54874,10.3425,Stroma,
888,7.66443,10.9169,Stroma,
889,7.71331,11.639,Stroma,
890,7.41655,12.1826,Stroma,
891,7.80841,12.6476,Stroma,
892,7.41126,13.1796,Stroma,
893,6.50083,14.4458,Stroma,
894,8.09664,15.8465,Stroma,
895,7.56456,15.5649,Stroma,
896,9.60505,15.8434,Stroma,
897,12.0108,19.6363,Stroma,
898,13.0498,21.9695,Stroma,
899,11.1676,22.3067,Stroma,
900,7.35508,19.7692,Stroma,
901,11.9917,20.9657,Stroma,
902,8.23472,23.7655,Stroma,
903,7.16962,24.7133,Stroma,
904,6.72049,24.3669,Stroma,
905,7.43253,25.3539,Stroma,
906,6.96333,26.0667,Stroma,
907,7.20252,26.5855,Stroma,
908,7.15149,27.4766,Stroma,
909,6.76949,28.0771,Stroma,
910,8.90635,29.2499,Stroma,
911,8.30916,28.782,Stroma,
912,9.24078,32.0189,Stroma,
913,10.2399,30.597,Stroma,
914,10.846,30.3679,Stroma,
915,10.291,29.4039,Stroma,
916,10.7247,32.2336,Stroma,
917,11.157,32.817,Stroma,
918,11.9415,32.7999,Stroma,
919,10.7612,35.701,Stroma,
920,11.3725,36.0321,Stroma,
921,11.6752,38.8977,Stroma,
922,9.5578,40.7908,Stroma,
923,8.29973,39.6684,Stroma,
924,7.75756,41.9859,Stroma,
925,7.18749,41.9817,Stroma,
926,7.94199,42.6811,Stroma,
927,7.97999,43.7108,Stroma,
928,8.11884,44.3334,Stroma,
929,7.55716,44.6802,Stroma,
930,9.13549,45.355,Stroma,
931,9.7435,44.2314,Stroma,
932,15.3835,45.6863,Stroma,
933,12.6053,43.5804,Stroma,
934,13.5459,40.3419,Stroma,
935,11.2066,44.0307,Stroma,
936,10.198,47.5997,Stroma,
937,9.70362,49.1859,Stroma,
938,9.75367,0.0,Stroma,
939,9.42703,0.91471,Stroma,
940,9.72804,1.65393,Stroma,
941,9.93664,2.38336,Stroma,
942,10.1224,3.3108,Stroma,
943,10.0365,3.98757,Stroma,
944,9.14364,4.93236,Stroma,
945,9.71484,4.62567,Stroma,
946,12.398,9.14485,Stroma,
947,10.6545,5.4742,Stroma,
948,13.1982,11.2783,Stroma,
949,9.67555,9.05985,Stroma,
950,9.08304,9.6486,Stroma,
951,8.99705,8.30548,Stroma,
952,8.48005,9.45762,Stroma,
953,8.09922,9.93189,Stroma,
954,8.47987,10.4455,Stroma,
955,8.29137,11.0389,Stroma,
956,8.3232,11.7972,Stroma,
957,8.39507,12.3989,Stroma,
958,8.18896,13.2298,Stroma,
959,7.21908,13.9139,Stroma,
960,7.24357,14.4915,Stroma,
961,7.56841,14.962,Stroma,
962,9.43798,16.446,Stroma,
963,11.2804,18.4147,Stroma,
964,11.4855,17.4638,Stroma,
965,9.92116,19.7917,Stroma,
966,12.2556,24.882,Stroma,
967,9.03688,24.309,Stroma,
968,10.7649,23.6406,Stroma,
969,9.64142,23.6312,Stroma,
970,7.7599,24.4468,Stroma,
971,6.8293,25.2053,Stroma,
972,7.572,25.8992,Stroma,
973,7.87836,26.5116,Stroma,
974,7.57042,27.0885,Stroma,
975,7.86772,27.779,Stroma,
976,7.74077,28.6184,Stroma,
977,7.39783,28.1256,Stroma,
978,9.4227,29.8429,Stroma,
979,10.0965,29.9746,Stroma,
980,12.4762,31.5363,Stroma,
981,10.9411,31.6652,Stroma,
982,13.0722,31.4273,Stroma,
983,12.9794,33.6321,Stroma,
984,12.7941,33.0068,Stroma,
985,12.3609,35.0167,Stroma,
986,11.9186,36.4559,Stroma,
987,11.1256,36.6312,Stroma,
988,9.97326,39.4403,Stroma,
989,10.2175,38.8311,Stroma,
990,7.97678,41.3321,Stroma,
991,8.44581,42.1097,Stroma,
992,8.36131,43.2037,Stroma,
993,8.90375,43.6442,Stroma,
994,8.83069,44.2052,Stroma,
995,10.269,43.3765,Stroma,
996,8.13514,45.3397,Stroma,
997,11.2338,45.5897,Stroma,
998,11.1579,42.255,Stroma,
999,11.8404,43.69,Stroma,
1000,14.7807,43.2727,Stroma,
1001,11.2475,48.3965,Stroma,
1002,10.6553,48.3426,Stroma,
1003,10.3092,49.1908,Stroma,
1004,11.4005,50.0,Stroma,
1005,10.3752,0.0,Stroma,
1006,9.97652,0.730085,Stroma,
1007,10.315,1.54091,Stroma,
1008,10.5118,2.4602,Stroma,
1009,10.6858,3.1771,Stroma,
1010,11.4826,4.73968,Stroma,
1011,11.1037,3.77679,Stroma,
1012,12.3949,3.77898,Stroma,
1013,10.6164,4.17021,Stroma,
1014,13.7101,11.0107,Stroma,
1015,11.752,9.21244,Stroma,
1016,11.6793,10.1547,Stroma,
1017,9.70243,9.83459,Stroma,
1018,11.2537,9.7007,Stroma,
1019,11.8685,10.7869,Stroma,
1020,9.0754,8.93537,Stroma,
1021,10.3432,10.6077,Stroma,
1022,9.78986,10.4383,Stroma,
1023,8.87457,11.305,Stroma,
1024,9.08986,11.9138,Stroma,
1025,8.73429,13.1603,Stroma,
1026,7.87131,13.7418,Stroma,
1027,8.10476,14.2533,Stroma,
1028,8.19703,14.8469,Stroma,
1029,8.64131,16.2714,Stroma,
1030,10.4585,16.2272,Stroma,
1031,11.3253,19.1597,Stroma,
1032,10.299,20.4132,Stroma,
1033,11.2298,20.8087,Stroma,
1034,11.1266,21.546,Stroma,
1035,11.66,23.1039,Stroma,
1036,10.4071,24.2814,Stroma,
1037,8.32834,24.4005,Stroma,
1038,7.9308,25.0711,Stroma,
1039,8.39168,25.3979,Stroma,
1040,8.75348,25.9155,Stroma,
1041,8.55315,26.6007,Stroma,
1042,8.19014,27.1054,Stroma,
1043,8.40542,27.7416,Stroma,
1044,8.60167,28.2669,Stroma,
1045,9.11186,28.5506,Stroma,
1046,9.95604,28.5236,Stroma,
1047,11.596,30.5718,Stroma,
1048,14.9279,30.0337,Stroma,
1049,11.9954,31.9449,Stroma,
1050,12.8885,30.7498,Stroma,
1051,13.0439,34.5582,Stroma,
1052,13.7814,32.4415,Stroma,
1053,10.3795,38.3003,Stroma,
1054,11.0365,38.1661,Stroma,
1055,11.1197,38.7626,Stroma,
1056,8.335,40.8237,Stroma,
1057,8.05898,40.2064,Stroma,
1058,8.6903,41.5454,Stroma,
1059,9.44565,42.2877,Stroma,
1060,8.79938,42.6169,Stroma,
1061,9.65434,43.6209,Stroma,
1062,10.5386,42.6314,Stroma,
1063,8.58576,44.8667,Stroma,
1064,9.26656,43.0816,Stroma,
1065,12.5131,42.2997,Stroma,
1066,11.7559,42.9531,Stroma,
1067,13.9024,46.9121,Stroma,
1068,11.8803,45.2777,Stroma,
1069,10.9005,49.1749,Stroma,
1070,11.5051,49.2326,Stroma,
1071,11.9744,50.0,Stroma,
1072,10.9634,0.0,Stroma,
1073,11.1485,0.787719,Stroma,
1074,10.8829,1.77,Stroma,
1075,11.185,2.42716,Stroma,
1076,11.3718,3.08989,Stroma,
1077,16.098,4.22257,Stroma,
1078,11.5307,6.19817,Stroma,
1079,12.3792,4.43333,Stroma,
1080,14.1449,10.4928,Stroma,
1081,12.6734,7.8171,Stroma,
1082,13.032,8.75651,Stroma,
1083,14.3344,12.5087,Stroma,
1084,10.676,11.2894,Stroma,
1085,11.1219,10.7334,Stroma,
1086,15.258,13.4061,Stroma,
1087,9.95523,11.2374,Stroma,
1088,10.9701,12.7527,Stroma,
1089,9.32122,10.9264,Stroma,
1090,9.68569,11.7805,Stroma,
1091,9.05042,12.5608,Stroma,
1092,9.13189,13.5906,Stroma,
1093,8.6987,14.0462,Stroma,
1094,9.18159,15.0615,Stroma,
1095,8.50283,15.3206,Stroma,
1096,10.1766,15.7483,Stroma,
1097,10.7652,16.779,Stroma,
1098,12.9834,18.7847,Stroma,
1099,12.3074,19.1304,Stroma,
1100,12.8235,23.2121,Stroma,
1101,10.1899,23.3975,Stroma,
1102,11.5092,23.8085,Stroma,
1103,9.8557,24.1715,Stroma,
1104,8.71323,24.8614,Stroma,
1105,9.10301,25.2971,Stroma,
1106,8.16819,26.0006,Stroma,
1107,9.13315,26.4136,Stroma,
1108,8.85984,27.1242,Stroma,
1109,9.48658,26.901,Stroma,
1110,9.0654,27.6577,Stroma,
1111,9.54833,28.0204,Stroma,
1112,11.0912,29.1796,Stroma,
1113,11.6794,29.8966,Stroma,
1114,13.4943,30.8194,Stroma,
1115,13.429,32.9974,Stroma,
1116,11.4505,32.2164,Stroma,
1117,12.7741,36.1731,Stroma,
1118,12.315,37.3723,Stroma,
1119,12.4746,36.7757,Stroma,
1120,12.2687,35.8008,Stroma,
1121,11.5953,37.8707,Stroma,
1122,11.1746,39.7012,Stroma,
1123,10.5262,39.91,Stroma,
1124,9.02837,40.9463,Stroma,
1125,10.7879,40.4718,Stroma,
1126,9.31019,41.7083,Stroma,
1127,9.8814,42.6984,Stroma,
1128,11.7931,41.5751,Stroma,
1129,10.5693,43.9938,Stroma,
1130,10.4487,41.0751,Stroma,
1131,15.2862,47.2774,Stroma,
1132,13.2422,45.5394,Stroma,
1133,13.156,43.1341,Stroma,
1134,13.2523,47.8528,Stroma,
1135,13.0761,47.2057,Stroma,
1136,12.3368,47.5418,Stroma,
1137,12.1576,49.1984,Stroma,
1138,13.1085,50.0,Stroma,
1139,11.5703,0.0,Stroma,
1140,11.7914,0.742819,Stroma,
1141,11.4045,1.46247,Stroma,
1142,11.7878,2.29997,Stroma,
1143,14.1858,2.96491,Stroma,
1144,14.7842,3.10428,Stroma,
1145,15.2182,5.72628,Stroma,
1146,10.1603,5.00665,Stroma,
1147,11.7479,7.47056,Stroma,
1148,11.1661,5.63567,Stroma,
1149,14.9505,12.8223,Stroma,
1150,15.9677,12.7442,Stroma,
1151,11.2363,12.0623,Stroma,
1152,14.018,14.8743,Stroma,
1153,15.4073,14.7057,Stroma,
1154,14.4518,13.3271,Stroma,
1155,12.8748,11.7593,Stroma,
1156,12.6865,10.4564,Stroma,
1157,10.0888,12.2767,Stroma,
1158,9.59392,12.7489,Stroma,
1159,9.73251,13.3583,Stroma,
1160,9.60998,14.0362,Stroma,
1161,8.9839,14.5405,Stroma,
1162,9.84424,15.149,Stroma,
1163,9.00923,15.6928,Stroma,
1164,11.7713,17.9859,Stroma,
1165,11.7636,18.7507,Stroma,
1166,13.5694,19.0982,Stroma,
1167,12.5627,20.7975,Stroma,
1168,14.4,21.8486,Stroma,
1169,12.191,23.3572,Stroma,
1170,12.1251,25.4476,Stroma,
1171,9.49132,24.6563,Stroma,
1172,10.2389,24.8896,Stroma,
1173,9.73734,25.2059,Stroma,
1174,9.383,25.8209,Stroma,
1175,9.77219,26.2978,Stroma,
1176,10.1471,26.8339,Stroma,
1177,9.71842,27.4495,Stroma,
1178,10.6145,28.7474,Stroma,
1179,12.6239,28.548,Stroma,
1180,12.2665,30.0361,Stroma,
1181,13.5888,30.1845,Stroma,
1182,14.3383,32.8825,Stroma,
1183,14.5445,32.2579,Stroma,
1184,13.6226,31.7602,Stroma,
1185,12.9211,35.3101,Stroma,
1186,14.3539,35.9562,Stroma,
1187,13.099,37.4246,Stroma,
1188,11.7881,39.4843,Stroma,
1189,12.312,38.8141,Stroma,
1190,10.7408,39.2542,Stroma,
1191,9.15698,39.866,Stroma,
1192,9.87773,41.4542,Stroma,
1193,12.6125,39.3971,Stroma,
1194,10.3323,41.9416,Stroma,
1195,14.8664,39.5438,Stroma,
1196,15.5107,42.7024,Stroma,
1197,12.6782,41.7254,Stroma,
1198,13.2145,41.1659,Stroma,
1199,14.4395,44.2838,Stroma,
1200,14.6666,45.9265,Stroma,
1201,13.8807,47.6026,Stroma,
1202,13.0045,48.4449,Stroma,
1203,11.8694,48.4931,Stroma,
1204,12.4179,48.2339,Stroma,
1205,14.2844,50.0,Stroma,
1206,12.1927,0.0,Stroma,
1207,12.3559,0.877745,Stroma,
1208,11.9932,1.64687,Stroma,
1209,12.2979,2.65068,Stroma,
1210,14.0448,4.46387,Stroma,
1211,14.032,2.38701,Stroma,
1212,11.7816,5.388,Stroma,
1213,12.3473,5.07527,Stroma,
1214,12.9034,5.48468,Stroma,
1215,11.6605,4.10176,Stroma,
1216,12.9219,6.5814,Stroma,
1217,15.2123,11.6015,Stroma,
1218,15.6575,14.1301,Stroma,
1219,12.9832,12.3921,Stroma,
1220,12.4973,11.0658,Stroma,
1221,14.9283,15.8588,Stroma,
1222,13.0529,13.0487,Stroma,
1223,11.7263,12.532,Stroma,
1224,10.5948,11.9269,Stroma,
1225,10.3848,13.5423,Stroma,
1226,10.3446,12.8823,Stroma,
1227,11.1757,14.1202,Stroma,
1228,9.7801,14.5789,Stroma,
1229,10.4626,15.133,Stroma,
1230,11.4669,16.7924,Stroma,
1231,12.1081,16.4313,Stroma,
1232,13.4052,20.0133,Stroma,
1233,13.1435,20.5502,Stroma,
1234,13.8168,22.2166,Stroma,
1235,13.4832,22.8105,Stroma,
1236,11.4184,24.8146,Stroma,
1237,11.0232,24.3088,Stroma,
1238,12.4672,23.9554,Stroma,
1239,10.6965,25.5942,Stroma,
1240,10.0573,25.6955,Stroma,
1241,10.3889,26.202,Stroma,
1242,10.3335,27.3827,Stroma,
1243,10.3491,28.0325,Stroma,
1244,10.9227,27.473,Stroma,
1245,11.888,29.2537,Stroma,
1246,12.8751,30.122,Stroma,
1247,15.4027,30.5192,Stroma,
1248,14.2349,30.6,Stroma,
1249,15.1247,32.319,Stroma,
1250,13.1018,32.1878,Stroma,
1251,13.5,33.9449,Stroma,
1252,13.9737,34.373,Stroma,
1253,13.1965,36.7416,Stroma,
1254,12.9076,38.8296,Stroma,
1255,13.5198,38.8008,Stroma,
1256,12.2663,39.9118,Stroma,
1257,11.5484,40.1551,Stroma,
1258,10.0336,40.4943,Stroma,
1259,9.74675,39.9694,Stroma,
1260,11.4215,40.8112,Stroma,
1261,13.2094,42.4707,Stroma,
1262,11.8302,42.2383,Stroma,
1263,15.6227,41.5304,Stroma,
1264,14.733,42.6291,Stroma,
1265,13.3731,41.7574,Stroma,
1266,14.2417,43.6355,Stroma,
1267,16.946,43.4437,Stroma,
1268,16.0628,46.0323,Stroma,
1269,14.5877,47.5316,Stroma,
1270,13.6865,48.5583,Stroma,
1271,13.3356,49.2513,Stroma,
1272,14.857,50.0,Stroma,
1273,13.4399,0.0,Stroma,
1274,12.9352,0.707743,Stroma,
1275,12.6087,1.62342,Stroma,
1276,12.7919,2.24771,Stroma,
1277,12.744,3.20132,Stroma,
1278,13.9244,3.64364,Stroma,
1279,14.5951,3.82237,Stroma,
1280,14.3407,7.38793,Stroma,
1281,15.4375,4.95381,Stroma,
1282,14.1541,11.5439,Stroma,
1283,13.3318,10.4513,Stroma,
1284,12.5862,7.23795,Stroma,
1285,14.7228,11.9669,Stroma,
1286,16.3142,13.9816,Stroma,
1287,12.5234,14.0676,Stroma,
1288,18.3167,14.7571,Stroma,
1289,14.7833,16.6011,Stroma,
1290,13.7563,13.4516,Stroma,
1291,12.1856,11.7689,Stroma,
1292,13.7023,12.8433,Stroma,
1293,12.334,12.5097,Stroma,
1294,11.0511,13.4951,Stroma,
1295,10.2991,14.1488,Stroma,
1296,10.6906,14.5499,Stroma,
1297,11.0451,15.2075,Stroma,
1298,10.9554,15.8293,Stroma,
1299,13.1622,18.2568,Stroma,
1300,12.4557,20.1008,Stroma,
1301,12.907,21.2992,Stroma,
1302,14.338,21.167,Stroma,
1303,13.123,23.7022,Stroma,
1304,13.4736,24.4524,Stroma,
1305,10.7713,25.0501,Stroma,
1306,11.4368,25.4048,Stroma,
1307,11.6248,25.9512,Stroma,
1308,11.0319,26.0692,Stroma,
1309,10.7278,26.6607,Stroma,
1310,11.2236,27.0466,Stroma,
1311,11.7308,27.7832,Stroma,
1312,11.4693,28.6988,Stroma,
1313,13.613,29.5112,Stroma,
1314,13.9748,28.842,Stroma,
1315,13.9736,31.162,Stroma,
1316,15.618,31.0948,Stroma,
1317,16.5536,32.3183,Stroma,
1318,13.5847,34.8863,Stroma,
1319,14.6166,35.1769,Stroma,
1320,14.5126,37.6182,Stroma,
1321,13.9895,35.366,Stroma,
1322,12.5505,37.9903,Stroma,
1323,14.4977,38.9106,Stroma,
1324,12.8886,40.1043,Stroma,
1325,13.3143,39.571,Stroma,
1326,12.7956,40.7263,Stroma,
1327,12.1133,40.5769,Stroma,
1328,12.2898,41.2152,Stroma,
1329,13.8572,40.9381,Stroma,
1330,12.4126,42.9575,Stroma,
1331,16.8168,40.5367,Stroma,
1332,15.0449,44.308,Stroma,
1333,15.7855,44.307,Stroma,
1334,14.0697,44.8226,Stroma,
1335,15.4275,46.4421,Stroma,
1336,14.5483,45.2654,Stroma,
1337,15.105,44.9683,Stroma,
1338,16.0124,46.8901,Stroma,
1339,13.9851,49.2236,Stroma,
1340,14.0644,0.0,Stroma,
1341,13.6105,0.772466,Stroma,
1342,13.216,1.38151,Stroma,
1343,13.3741,3.1205,Stroma,
1344,13.361,2.4203,Stroma,
1345,16.1522,4.83106,Stroma,
1346,16.7706,6.85443,Stroma,
1347,15.7158,6.31158,Stroma,
1348,13.1717,4.79282,Stroma,
1349,13.7747,5.12269,Stroma,
1350,13.342,7.18957,Stroma,
1351,13.3031,5.96336,Stroma,
1352,15.8914,13.3972,Stroma,
1353,14.2201,17.0512,Stroma,
1354,16.5735,12.8905,Stroma,
1355,17.0383,15.1657,Stroma,
1356,12.4496,13.2811,Stroma,
1357,15.5499,15.5693,Stroma,
1358,14.0443,14.0174,Stroma,
1359,14.5477,14.5774,Stroma,
1360,13.3901,15.0657,Stroma,
1361,11.8686,14.0259,Stroma,
1362,13.4266,14.2762,Stroma,
1363,11.6607,15.4225,Stroma,
1364,11.4078,16.1405,Stroma,
1365,12.4542,17.8606,Stroma,
1366,14.0488,20.4042,Stroma,
1367,14.0745,18.8898,Stroma,
1368,13.6358,21.6265,Stroma,
1369,15.2955,21.959,Stroma,
1370,14.2532,22.6902,Stroma,
1371,14.2038,24.5654,Stroma,
1372,12.31,26.089,Stroma,
1373,12.7124,26.7057,Stroma,
1374,13.2503,26.3449,Stroma,
1375,12.0467,26.6539,Stroma,
1376,11.4562,26.5272,Stroma,
1377,12.3217,27.6906,Stroma,
1378,12.0063,28.4081,Stroma,
1379,12.9889,29.5256,Stroma,
1380,14.9572,29.229,Stroma,
1381,15.447,29.6058,Stroma,
1382,15.391,31.7393,Stroma,
1383,14.8911,33.0652,Stroma,
1384,14.5434,33.7933,Stroma,
1385,14.984,35.7744,Stroma,
1386,13.8846,36.3088,Stroma,
1387,14.7015,38.2894,Stroma,
1388,13.1532,38.1727,Stroma,
1389,15.9838,38.6667,Stroma,
1390,13.945,39.2289,Stroma,
1391,15.2495,38.8849,Stroma,
1392,14.7412,41.954,Stroma,
1393,15.0163,40.2582,Stroma,
1394,14.1697,41.4358,Stroma,
1395,16.1755,41.9601,Stroma,
1396,16.3885,39.9881,Stroma,
1397,15.2142,43.7006,Stroma,
1398,18.3116,41.7131,Stroma,
1399,17.5561,43.0305,Stroma,
1400,17.6328,41.5102,Stroma,
1401,16.5336,44.7394,Stroma,
1402,16.1243,43.8059,Stroma,
1403,15.8097,47.7043,Stroma,
1404,14.2032,48.2528,Stroma,
1405,14.5653,49.1646,Stroma,
1406,15.4574,50.0,Stroma,
1407,14.6818,0.0,Stroma,
1408,14.199,0.798772,Stroma,
1409,13.6655,1.74748,Stroma,
1410,14.2431,1.5002,Stroma,
1411,14.62,2.09383,Stroma,
1412,15.0546,2.46496,Stroma,
1413,15.5093,4.09222,Stroma,
1414,17.0656,4.69205,Stroma,
1415,13.9188,5.76994,Stroma,
1416,13.7235,6.56786,Stroma,
1417,13.7896,8.37139,Stroma,
1418,14.4244,9.61253,Stroma,
1419,12.3168,8.47378,Stroma,
1420,13.207,8.10363,Stroma,
1421,14.5246,11.0666,Stroma,
1422,16.533,15.4861,Stroma,
1423,18.413,14.0935,Stroma,
1424,12.0459,14.8075,Stroma,
1425,17.3235,12.9786,Stroma,
1426,17.677,16.2763,Stroma,
1427,16.1512,15.942,Stroma,
1428,12.5587,15.3961,Stroma,
1429,11.4279,14.7033,Stroma,
1430,12.0995,15.7934,Stroma,
1431,12.7646,16.3268,Stroma,
1432,12.3748,18.4583,Stroma,
1433,14.5355,19.2931,Stroma,
1434,15.5327,20.7004,Stroma,
1435,14.6051,19.9497,Stroma,
1436,13.784,23.2721,Stroma,
1437,14.4481,23.9096,Stroma,
1438,15.0915,22.9862,Stroma,
1439,12.8688,24.4742,Stroma,
1440,12.9268,25.1526,Stroma,
1441,13.6608,25.7076,Stroma,
1442,14.1387,26.2361,Stroma,
1443,13.2462,27.1757,Stroma,
1444,11.8678,27.1837,Stroma,
1445,13.3139,28.8265,Stroma,
1446,14.3561,28.3769,Stroma,
1447,16.1347,28.258,Stroma,
1448,14.3624,29.2723,Stroma,
1449,15.4729,33.1966,Stroma,
1450,15.1439,33.7967,Stroma,
1451,14.5116,34.5407,Stroma,
1452,15.1284,34.5146,Stroma,
1453,14.5635,36.8994,Stroma,
1454,13.8866,36.9324,Stroma,
1455,16.4313,38.1364,Stroma,
1456,15.7475,39.3276,Stroma,
1457,15.117,37.4318,Stroma,
1458,15.9706,37.7243,Stroma,
1459,14.4397,40.5812,Stroma,
1460,16.2779,41.1907,Stroma,
1461,14.779,41.3132,Stroma,
1462,13.9672,42.0632,Stroma,
1463,19.6688,39.1649,Stroma,
1464,20.4379,39.9425,Stroma,
1465,17.6485,40.0863,Stroma,
1466,15.6731,43.2729,Stroma,
1467,16.3935,43.146,Stroma,
1468,16.2741,42.5352,Stroma,
1469,16.5457,45.5738,Stroma,
1470,15.1773,48.0484,Stroma,
1471,14.7553,48.4998,Stroma,
1472,15.167,49.2662,Stroma,
1473,16.642,50.0,Stroma,
1474,15.3157,0.0,Stroma,
1475,14.8634,0.739022,Stroma,
1476,14.9228,1.41859,Stroma,
1477,15.4531,1.6559,Stroma,
1478,15.5916,2.99195,Stroma,
1479,15.3294,3.5464,Stroma,
1480,16.345,3.62469,Stroma,
1481,15.0526,6.50181,Stroma,
1482,14.8714,4.45446,Stroma,
1483,15.9809,5.56044,Stroma,
1484,13.6776,9.11113,Stroma,
1485,13.7309,7.58016,Stroma,
1486,14.3709,8.14855,Stroma,
1487,15.119,10.8945,Stroma,
1488,16.323,12.0747,Stroma,
1489,17.1143,15.91,Stroma,
1490,14.9191,15.1096,Stroma,
1491,17.0173,14.4902,Stroma,
1492,16.3972,14.5972,Stroma,
1493,15.0719,17.1676,Stroma,
1494,13.1117,13.7228,Stroma,
1495,16.3824,17.2735,Stroma,
1496,13.014,15.7902,Stroma,
1497,14.1625,16.3233,Stroma,
1498,12.9153,16.9765,Stroma,
1499,13.0804,17.6128,Stroma,
1500,13.7516,17.5382,Stroma,
1501,13.7102,18.1984,Stroma,
1502,14.7777,20.6846,Stroma,
1503,15.9187,21.7522,Stroma,
1504,14.9628,21.3939,Stroma,
1505,14.9709,24.0156,Stroma,
1506,13.6312,25.0675,Stroma,
1507,14.4364,25.0885,Stroma,
1508,14.2621,25.6531,Stroma,
1509,13.6859,26.6599,Stroma,
1510,12.6484,27.2654,Stroma,
1511,12.8084,28.0095,Stroma,
1512,15.885,29.0905,Stroma,
1513,16.2974,29.471,Stroma,
1514,16.2888,30.7226,Stroma,
1515,14.7984,30.7656,Stroma,
1516,15.693,34.1133,Stroma,
1517,15.6716,35.6917,Stroma,
1518,16.8747,36.5679,Stroma,
1519,15.5866,36.3787,Stroma,
1520,15.5379,37.0228,Stroma,
1521,16.7886,37.4065,Stroma,
1522,16.2144,37.1157,Stroma,
1523,15.6171,39.9035,Stroma,
1524,13.9543,38.2988,Stroma,
1525,15.2596,40.9519,Stroma,
1526,19.0293,40.489,Stroma,
1527,20.5607,33.6425,Stroma,
1528,18.9342,39.7961,Stroma,
1529,19.948,41.5148,Stroma,
1530,18.9046,41.3151,Stroma,
1531,16.8837,41.8215,Stroma,
1532,18.3381,44.2713,Stroma,
